age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
51.0,blue-collar,divorced,primary,no,602.0,yes,no,cellular,11,may,347.0,1.0,,,failure,no
29.0,services,single,secondary,no,0.0,no,no,cellular,17,jul,58.0,1.0,-1.0,0.0,unknown,no
43.0,blue-collar,married,primary,no,255.0,yes,no,cellular,17,jul,180.0,1.0,-1.0,0.0,unknown,no
36.0,blue-collar,married,secondary,no,63.0,yes,no,unknown,2,jun,56.0,,-1.0,0.0,unknown,no
34.0,self-employed,married,primary,no,712.0,yes,no,unknown,2,jun,326.0,3.0,-1.0,0.0,unknown,no
29.0,services,married,secondary,no,57.0,yes,no,telephone,21,jul,342.0,,-1.0,0.0,unknown,no
57.0,retired,married,secondary,no,523.0,no,yes,cellular,2,feb,49.0,6.0,-1.0,0.0,unknown,no
43.0,management,married,tertiary,no,422.0,no,no,cellular,12,aug,110.0,1.0,-1.0,0.0,unknown,no
33.0,services,married,secondary,no,386.0,no,no,cellular,12,nov,253.0,1.0,,,failure,yes
60.0,management,married,tertiary,no,3387.0,no,no,cellular,14,aug,636.0,2.0,-1.0,0.0,unknown,no
51.0,technician,married,primary,no,260.0,no,no,cellular,19,aug,137.0,2.0,-1.0,0.0,unknown,no
40.0,admin.,single,secondary,no,-1.0,no,no,cellular,7,jul,173.0,1.0,-1.0,0.0,unknown,no
51.0,technician,married,secondary,no,1490.0,yes,no,cellular,18,jul,227.0,2.0,-1.0,0.0,unknown,no
38.0,services,married,secondary,no,497.0,yes,yes,unknown,19,may,88.0,5.0,-1.0,0.0,unknown,no
35.0,technician,married,secondary,no,1707.0,yes,no,unknown,2,jun,426.0,3.0,-1.0,0.0,unknown,no
47.0,technician,married,secondary,no,826.0,yes,no,telephone,18,nov,195.0,3.0,,,other,no
45.0,blue-collar,married,primary,no,907.0,no,no,cellular,18,aug,230.0,,-1.0,0.0,unknown,no
40.0,services,married,secondary,no,1836.0,yes,no,cellular,12,may,,2.0,-1.0,0.0,unknown,yes
29.0,entrepreneur,single,secondary,no,404.0,no,no,cellular,30,jan,413.0,3.0,-1.0,0.0,unknown,no
52.0,management,divorced,tertiary,no,907.0,yes,no,unknown,4,jun,104.0,2.0,-1.0,0.0,unknown,no
26.0,technician,married,secondary,no,18.0,yes,yes,cellular,5,may,138.0,1.0,-1.0,0.0,unknown,no
31.0,blue-collar,single,primary,no,-495.0,yes,no,unknown,29,may,334.0,2.0,-1.0,0.0,unknown,no
55.0,services,married,unknown,no,1210.0,yes,no,unknown,30,may,,1.0,-1.0,0.0,unknown,no
35.0,services,married,secondary,no,819.0,yes,no,telephone,14,jul,102.0,,-1.0,0.0,unknown,no
56.0,management,divorced,tertiary,no,442.0,no,no,unknown,28,may,77.0,3.0,-1.0,0.0,unknown,no
28.0,blue-collar,single,secondary,no,-46.0,yes,no,cellular,1,sep,199.0,1.0,,,success,yes
27.0,student,single,secondary,no,671.0,yes,no,unknown,7,may,332.0,2.0,-1.0,0.0,unknown,no
30.0,technician,married,secondary,no,371.0,no,no,cellular,7,aug,124.0,2.0,-1.0,0.0,unknown,no
51.0,technician,married,tertiary,no,-3.0,no,no,cellular,25,aug,91.0,,-1.0,0.0,unknown,no
33.0,management,married,secondary,no,11.0,yes,no,cellular,4,may,104.0,3.0,-1.0,0.0,unknown,no
32.0,blue-collar,single,secondary,no,33.0,yes,no,cellular,18,may,125.0,1.0,,,failure,no
43.0,entrepreneur,married,secondary,no,104.0,yes,no,cellular,18,jul,635.0,3.0,-1.0,0.0,unknown,yes
46.0,blue-collar,married,primary,no,174.0,no,yes,cellular,15,jul,90.0,1.0,-1.0,0.0,unknown,no
32.0,management,married,tertiary,no,3107.0,yes,yes,cellular,25,jul,310.0,1.0,-1.0,0.0,unknown,no
40.0,services,married,secondary,no,1438.0,yes,no,cellular,6,may,207.0,1.0,,,failure,no
39.0,blue-collar,married,secondary,no,1367.0,no,no,unknown,12,jun,43.0,1.0,-1.0,0.0,unknown,no
51.0,blue-collar,married,primary,no,-11.0,no,no,telephone,16,jul,126.0,4.0,-1.0,0.0,unknown,no
46.0,admin.,single,secondary,no,1693.0,yes,no,cellular,25,jan,137.0,1.0,,,success,no
43.0,blue-collar,married,primary,no,778.0,yes,yes,unknown,15,may,284.0,5.0,-1.0,0.0,unknown,no
36.0,technician,married,tertiary,no,837.0,no,no,cellular,28,aug,68.0,6.0,-1.0,0.0,unknown,no
48.0,management,married,tertiary,no,363.0,no,no,cellular,18,nov,67.0,1.0,-1.0,0.0,unknown,no
26.0,admin.,single,secondary,no,236.0,yes,yes,cellular,18,may,8.0,2.0,-1.0,0.0,unknown,no
39.0,admin.,single,unknown,no,0.0,yes,no,cellular,11,may,62.0,1.0,-1.0,0.0,unknown,no
47.0,management,married,tertiary,no,-50.0,no,yes,cellular,7,jul,175.0,1.0,-1.0,0.0,unknown,no
23.0,entrepreneur,single,primary,no,4.0,yes,no,unknown,13,may,395.0,2.0,-1.0,0.0,unknown,yes
54.0,management,divorced,tertiary,no,,yes,no,cellular,11,feb,27.0,1.0,,,failure,no
38.0,admin.,married,secondary,no,46.0,yes,yes,unknown,6,may,195.0,1.0,-1.0,0.0,unknown,no
33.0,technician,married,secondary,no,575.0,no,yes,cellular,4,feb,254.0,2.0,-1.0,0.0,unknown,no
35.0,admin.,divorced,secondary,no,148.0,no,yes,cellular,8,jul,199.0,1.0,-1.0,0.0,unknown,no
52.0,services,married,secondary,no,431.0,no,no,cellular,26,aug,73.0,,-1.0,0.0,unknown,no
25.0,technician,single,tertiary,no,777.0,yes,no,unknown,14,may,351.0,1.0,-1.0,0.0,unknown,no
29.0,management,married,tertiary,no,199.0,yes,yes,unknown,7,may,,4.0,-1.0,0.0,unknown,yes
35.0,technician,single,tertiary,no,3552.0,no,no,cellular,21,nov,267.0,1.0,-1.0,0.0,unknown,no
49.0,services,married,secondary,no,47.0,no,no,unknown,5,may,234.0,2.0,-1.0,0.0,unknown,no
41.0,admin.,divorced,secondary,no,,no,no,cellular,26,apr,234.0,,-1.0,0.0,unknown,no
32.0,management,married,tertiary,no,138.0,no,no,cellular,20,aug,94.0,4.0,-1.0,0.0,unknown,no
29.0,admin.,single,secondary,no,1117.0,yes,no,unknown,8,may,77.0,2.0,-1.0,0.0,unknown,no
28.0,blue-collar,married,secondary,no,1325.0,yes,no,cellular,15,may,242.0,1.0,-1.0,0.0,unknown,no
59.0,retired,married,secondary,no,0.0,no,no,cellular,18,jul,247.0,4.0,-1.0,0.0,unknown,no
34.0,entrepreneur,married,tertiary,no,,no,no,unknown,9,jun,85.0,4.0,-1.0,0.0,unknown,no
55.0,management,divorced,tertiary,no,1598.0,no,no,cellular,22,aug,607.0,4.0,-1.0,0.0,unknown,no
34.0,management,married,tertiary,no,3301.0,yes,no,cellular,17,jun,485.0,2.0,,,failure,yes
24.0,student,single,secondary,no,822.0,no,no,cellular,27,oct,184.0,1.0,,,failure,yes
42.0,technician,divorced,secondary,no,-280.0,yes,no,unknown,26,may,258.0,1.0,-1.0,0.0,unknown,no
34.0,management,single,unknown,no,1534.0,yes,no,cellular,16,apr,156.0,1.0,,,other,no
34.0,admin.,married,secondary,no,1671.0,no,no,unknown,21,may,160.0,1.0,-1.0,0.0,unknown,no
51.0,self-employed,married,tertiary,no,2007.0,no,no,unknown,16,jun,,1.0,-1.0,0.0,unknown,no
58.0,blue-collar,married,primary,no,0.0,yes,no,cellular,31,jul,5.0,,-1.0,0.0,unknown,no
44.0,technician,married,secondary,no,2776.0,yes,no,cellular,27,jan,,1.0,-1.0,0.0,unknown,yes
33.0,blue-collar,married,secondary,no,139.0,yes,yes,cellular,18,may,,2.0,,,failure,yes
34.0,management,married,tertiary,no,573.0,no,no,cellular,10,aug,122.0,1.0,-1.0,0.0,unknown,no
34.0,admin.,married,secondary,no,475.0,yes,no,unknown,7,may,559.0,1.0,-1.0,0.0,unknown,no
42.0,blue-collar,divorced,secondary,no,47.0,yes,yes,unknown,8,may,141.0,1.0,-1.0,0.0,unknown,no
46.0,management,single,tertiary,no,2154.0,yes,no,cellular,21,jul,87.0,4.0,-1.0,0.0,unknown,no
31.0,self-employed,single,tertiary,no,96.0,no,no,cellular,5,feb,577.0,1.0,-1.0,0.0,unknown,no
39.0,entrepreneur,married,tertiary,no,83.0,yes,no,cellular,11,jul,193.0,2.0,-1.0,0.0,unknown,no
34.0,management,single,tertiary,no,,no,no,cellular,28,aug,210.0,5.0,-1.0,0.0,unknown,no
47.0,technician,married,secondary,no,,no,no,cellular,6,aug,,2.0,-1.0,0.0,unknown,no
42.0,services,divorced,secondary,no,372.0,yes,yes,unknown,6,may,121.0,2.0,-1.0,0.0,unknown,no
48.0,blue-collar,single,secondary,no,-552.0,no,yes,cellular,21,nov,150.0,2.0,-1.0,0.0,unknown,no
30.0,self-employed,single,tertiary,no,48.0,no,no,cellular,21,nov,140.0,1.0,-1.0,0.0,unknown,no
38.0,technician,married,secondary,no,,yes,no,cellular,20,nov,386.0,2.0,-1.0,0.0,unknown,no
24.0,services,married,secondary,no,,yes,no,cellular,11,may,,2.0,-1.0,0.0,unknown,yes
34.0,technician,married,secondary,no,1.0,yes,no,cellular,19,nov,108.0,1.0,-1.0,0.0,unknown,no
46.0,management,single,tertiary,no,46.0,no,yes,cellular,17,nov,80.0,1.0,,,failure,no
32.0,admin.,divorced,secondary,yes,-18.0,yes,no,unknown,12,may,155.0,3.0,-1.0,0.0,unknown,no
46.0,services,married,secondary,no,451.0,yes,yes,cellular,13,may,389.0,4.0,-1.0,0.0,unknown,no
26.0,self-employed,married,tertiary,no,479.0,yes,no,cellular,9,feb,133.0,3.0,-1.0,0.0,unknown,no
42.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,21,nov,328.0,6.0,-1.0,0.0,unknown,no
50.0,technician,married,secondary,no,1130.0,yes,no,cellular,23,jul,119.0,2.0,-1.0,0.0,unknown,no
41.0,blue-collar,married,primary,no,389.0,yes,no,unknown,16,jun,87.0,6.0,-1.0,0.0,unknown,no
34.0,admin.,single,secondary,no,10.0,no,yes,cellular,18,nov,162.0,1.0,,,failure,no
32.0,services,married,secondary,no,401.0,yes,no,unknown,15,may,294.0,2.0,-1.0,0.0,unknown,no
58.0,housemaid,single,tertiary,no,145.0,yes,yes,cellular,16,jul,128.0,2.0,-1.0,0.0,unknown,no
45.0,technician,married,secondary,no,115.0,yes,no,cellular,6,may,108.0,1.0,-1.0,0.0,unknown,no
28.0,admin.,single,secondary,no,89.0,yes,yes,cellular,6,feb,172.0,2.0,-1.0,0.0,unknown,no
35.0,technician,married,secondary,no,94.0,yes,yes,unknown,14,may,208.0,5.0,-1.0,0.0,unknown,no
39.0,services,married,secondary,no,1438.0,yes,no,unknown,20,may,212.0,2.0,-1.0,0.0,unknown,no
49.0,unemployed,divorced,tertiary,no,780.0,no,no,cellular,8,nov,148.0,1.0,,,failure,no
50.0,management,married,tertiary,no,207.0,yes,no,cellular,4,feb,99.0,1.0,-1.0,0.0,unknown,no
37.0,management,married,tertiary,no,238.0,no,no,cellular,3,feb,185.0,1.0,,,success,yes
45.0,blue-collar,married,primary,no,2433.0,no,no,cellular,6,aug,133.0,2.0,-1.0,0.0,unknown,no
30.0,housemaid,single,secondary,no,1924.0,no,no,cellular,6,feb,170.0,1.0,-1.0,0.0,unknown,no
48.0,unemployed,married,tertiary,no,-471.0,yes,no,unknown,19,may,,,-1.0,0.0,unknown,no
36.0,management,single,tertiary,no,1531.0,yes,no,cellular,8,may,81.0,3.0,,,failure,no
41.0,management,single,secondary,no,764.0,no,no,cellular,12,jun,230.0,2.0,-1.0,0.0,unknown,no
55.0,blue-collar,married,secondary,no,383.0,no,no,unknown,5,may,287.0,1.0,-1.0,0.0,unknown,no
70.0,retired,married,primary,no,,no,no,cellular,16,mar,618.0,1.0,-1.0,0.0,unknown,no
41.0,management,married,tertiary,no,326.0,yes,no,cellular,5,may,,1.0,-1.0,0.0,unknown,yes
47.0,services,divorced,secondary,no,691.0,no,no,cellular,6,feb,285.0,6.0,-1.0,0.0,unknown,no
34.0,technician,single,secondary,no,0.0,no,no,cellular,21,aug,163.0,2.0,-1.0,0.0,unknown,no
33.0,management,single,tertiary,no,99.0,no,no,cellular,8,jul,159.0,1.0,-1.0,0.0,unknown,no
58.0,retired,married,secondary,no,502.0,yes,no,cellular,12,may,197.0,2.0,,,failure,no
51.0,management,married,tertiary,no,-15.0,no,no,cellular,25,jul,212.0,2.0,-1.0,0.0,unknown,no
45.0,management,married,tertiary,no,1929.0,yes,no,unknown,29,may,44.0,,-1.0,0.0,unknown,no
55.0,admin.,married,secondary,no,0.0,no,no,cellular,23,sep,180.0,2.0,,,success,no
30.0,blue-collar,single,primary,no,185.0,no,no,unknown,26,jun,11.0,1.0,-1.0,0.0,unknown,no
33.0,management,single,secondary,no,-424.0,yes,no,unknown,26,may,,1.0,-1.0,0.0,unknown,no
27.0,services,single,secondary,no,0.0,yes,no,unknown,7,may,388.0,,-1.0,0.0,unknown,no
59.0,retired,married,secondary,no,319.0,yes,no,unknown,5,may,143.0,3.0,-1.0,0.0,unknown,no
34.0,management,single,tertiary,no,171.0,yes,no,cellular,7,may,191.0,1.0,,,failure,no
47.0,technician,divorced,tertiary,no,-1148.0,yes,yes,unknown,27,may,62.0,2.0,-1.0,0.0,unknown,no
44.0,blue-collar,married,primary,no,-11.0,yes,no,unknown,9,may,13.0,1.0,-1.0,0.0,unknown,no
35.0,admin.,single,secondary,no,0.0,yes,no,cellular,13,may,,1.0,-1.0,0.0,unknown,yes
45.0,management,married,tertiary,no,-206.0,yes,no,cellular,6,may,337.0,2.0,-1.0,0.0,unknown,no
42.0,blue-collar,married,primary,no,704.0,yes,yes,telephone,31,jul,88.0,,-1.0,0.0,unknown,no
38.0,technician,married,secondary,no,1931.0,no,no,cellular,2,jun,167.0,1.0,,,other,no
34.0,technician,single,secondary,no,943.0,no,no,cellular,29,aug,96.0,4.0,-1.0,0.0,unknown,no
35.0,technician,married,secondary,no,327.0,yes,no,cellular,13,apr,537.0,3.0,-1.0,0.0,unknown,no
29.0,management,single,secondary,no,-105.0,yes,no,unknown,27,may,5.0,3.0,-1.0,0.0,unknown,no
58.0,retired,married,secondary,no,983.0,no,no,cellular,5,aug,139.0,1.0,-1.0,0.0,unknown,no
44.0,blue-collar,single,primary,no,787.0,yes,no,unknown,30,may,570.0,2.0,-1.0,0.0,unknown,no
45.0,entrepreneur,married,tertiary,no,0.0,yes,no,cellular,29,jul,100.0,3.0,-1.0,0.0,unknown,no
43.0,blue-collar,married,secondary,no,3060.0,yes,no,unknown,15,may,253.0,2.0,-1.0,0.0,unknown,no
44.0,services,married,secondary,no,,yes,no,cellular,1,apr,525.0,2.0,-1.0,0.0,unknown,no
30.0,technician,single,secondary,no,790.0,no,no,cellular,20,aug,,3.0,-1.0,0.0,unknown,no
38.0,unemployed,married,tertiary,no,1449.0,no,no,unknown,26,may,535.0,6.0,-1.0,0.0,unknown,no
50.0,technician,married,secondary,no,1412.0,no,no,cellular,6,aug,131.0,3.0,-1.0,0.0,unknown,no
21.0,student,single,secondary,no,681.0,no,no,unknown,20,aug,6.0,1.0,-1.0,0.0,unknown,no
38.0,entrepreneur,married,tertiary,no,228.0,yes,no,cellular,5,feb,105.0,1.0,-1.0,0.0,unknown,no
42.0,admin.,married,secondary,no,0.0,no,no,unknown,19,jun,370.0,1.0,-1.0,0.0,unknown,no
45.0,technician,single,tertiary,no,2087.0,no,no,cellular,29,aug,29.0,,-1.0,0.0,unknown,no
34.0,entrepreneur,married,secondary,no,2.0,yes,yes,cellular,5,may,184.0,1.0,,,failure,no
48.0,technician,married,secondary,no,197.0,no,yes,cellular,3,feb,47.0,2.0,,,other,no
34.0,services,married,secondary,no,0.0,no,yes,unknown,2,jul,193.0,4.0,-1.0,0.0,unknown,no
32.0,blue-collar,married,secondary,no,1905.0,yes,no,cellular,16,jul,,2.0,-1.0,0.0,unknown,yes
35.0,technician,married,tertiary,no,118.0,no,no,cellular,6,aug,358.0,2.0,-1.0,0.0,unknown,no
39.0,entrepreneur,married,tertiary,no,2644.0,yes,no,unknown,20,may,253.0,1.0,-1.0,0.0,unknown,no
36.0,self-employed,married,tertiary,no,,yes,no,unknown,6,jun,197.0,3.0,-1.0,0.0,unknown,no
35.0,technician,married,secondary,no,13.0,no,no,cellular,22,aug,94.0,2.0,-1.0,0.0,unknown,no
57.0,services,divorced,secondary,no,14.0,no,yes,cellular,22,jul,445.0,2.0,-1.0,0.0,unknown,no
28.0,technician,single,secondary,no,769.0,yes,no,cellular,15,may,153.0,1.0,,,failure,no
43.0,admin.,married,unknown,no,3485.0,no,no,unknown,18,jun,113.0,1.0,-1.0,0.0,unknown,no
57.0,management,married,secondary,no,139.0,no,no,cellular,17,aug,80.0,1.0,-1.0,0.0,unknown,no
34.0,services,divorced,secondary,no,202.0,yes,no,unknown,15,may,318.0,1.0,-1.0,0.0,unknown,no
36.0,technician,married,tertiary,no,6.0,yes,no,cellular,27,jan,100.0,1.0,,,failure,no
47.0,management,divorced,tertiary,no,2515.0,no,no,unknown,20,jun,40.0,3.0,-1.0,0.0,unknown,no
36.0,management,divorced,tertiary,no,,yes,no,unknown,2,jun,55.0,,-1.0,0.0,unknown,no
33.0,management,married,tertiary,no,2098.0,no,no,cellular,20,nov,67.0,1.0,-1.0,0.0,unknown,no
57.0,management,married,tertiary,no,320.0,no,no,cellular,7,aug,76.0,2.0,-1.0,0.0,unknown,no
57.0,management,married,tertiary,no,3431.0,yes,no,unknown,16,may,73.0,1.0,-1.0,0.0,unknown,no
34.0,admin.,married,secondary,no,50.0,yes,no,unknown,20,may,89.0,2.0,-1.0,0.0,unknown,no
51.0,housemaid,divorced,tertiary,no,370.0,yes,no,cellular,19,aug,109.0,3.0,-1.0,0.0,unknown,no
54.0,blue-collar,divorced,primary,no,-182.0,no,no,cellular,9,jul,98.0,1.0,-1.0,0.0,unknown,no
52.0,self-employed,single,tertiary,no,1623.0,yes,no,unknown,5,jun,21.0,,-1.0,0.0,unknown,no
43.0,entrepreneur,married,tertiary,no,,yes,no,cellular,18,nov,465.0,1.0,-1.0,0.0,unknown,no
58.0,retired,single,primary,no,,no,no,cellular,21,jul,106.0,3.0,-1.0,0.0,unknown,no
53.0,admin.,married,secondary,no,225.0,yes,no,cellular,20,apr,304.0,1.0,,,failure,no
44.0,management,married,secondary,no,-665.0,no,no,cellular,30,jul,342.0,3.0,-1.0,0.0,unknown,no
29.0,management,single,tertiary,no,0.0,no,no,unknown,16,may,16.0,,-1.0,0.0,unknown,no
27.0,services,single,secondary,no,54.0,yes,no,unknown,28,may,543.0,2.0,-1.0,0.0,unknown,yes
35.0,blue-collar,married,primary,no,46.0,no,no,cellular,8,jul,338.0,3.0,-1.0,0.0,unknown,no
40.0,self-employed,married,secondary,no,2.0,no,no,cellular,22,aug,197.0,5.0,-1.0,0.0,unknown,no
34.0,blue-collar,married,secondary,no,103.0,yes,yes,unknown,8,may,,2.0,-1.0,0.0,unknown,no
38.0,admin.,single,secondary,no,883.0,yes,no,cellular,12,may,95.0,1.0,,,other,no
32.0,services,married,secondary,no,55.0,yes,no,unknown,15,may,546.0,,-1.0,0.0,unknown,no
41.0,admin.,married,secondary,no,,yes,yes,unknown,30,may,124.0,4.0,-1.0,0.0,unknown,no
25.0,blue-collar,single,secondary,no,913.0,yes,no,cellular,7,jul,113.0,4.0,-1.0,0.0,unknown,no
38.0,blue-collar,divorced,secondary,no,595.0,yes,no,cellular,7,may,245.0,3.0,-1.0,0.0,unknown,no
26.0,technician,single,secondary,no,7.0,yes,no,cellular,22,jul,188.0,2.0,-1.0,0.0,unknown,no
37.0,technician,single,tertiary,no,1661.0,no,no,cellular,19,aug,199.0,5.0,-1.0,0.0,unknown,no
30.0,management,married,tertiary,no,102.0,yes,no,cellular,5,apr,470.0,,,,other,yes
36.0,services,married,secondary,no,338.0,no,no,unknown,14,may,90.0,1.0,-1.0,0.0,unknown,no
33.0,management,married,secondary,no,3132.0,yes,no,unknown,23,may,350.0,5.0,-1.0,0.0,unknown,no
33.0,admin.,single,tertiary,no,490.0,yes,no,cellular,7,may,31.0,1.0,,,failure,no
35.0,management,married,tertiary,no,2682.0,yes,no,cellular,9,jul,156.0,1.0,-1.0,0.0,unknown,no
24.0,services,married,tertiary,no,0.0,yes,no,unknown,27,may,299.0,1.0,-1.0,0.0,unknown,no
29.0,unemployed,married,secondary,no,596.0,no,no,cellular,30,jan,510.0,2.0,-1.0,0.0,unknown,no
54.0,blue-collar,married,secondary,no,2059.0,yes,no,cellular,25,aug,177.0,4.0,-1.0,0.0,unknown,no
27.0,admin.,married,secondary,no,132.0,no,no,cellular,13,oct,123.0,2.0,-1.0,0.0,unknown,no
34.0,management,married,secondary,no,0.0,no,no,cellular,2,feb,270.0,1.0,-1.0,0.0,unknown,no
39.0,blue-collar,married,primary,no,385.0,yes,no,unknown,16,may,225.0,4.0,-1.0,0.0,unknown,no
38.0,management,married,tertiary,no,223.0,no,no,cellular,28,jan,63.0,1.0,-1.0,0.0,unknown,no
37.0,management,married,tertiary,no,0.0,yes,no,unknown,3,jun,247.0,,-1.0,0.0,unknown,no
26.0,services,single,secondary,no,512.0,yes,yes,cellular,30,jan,206.0,5.0,,,failure,no
36.0,entrepreneur,married,tertiary,no,1169.0,yes,no,unknown,6,may,168.0,2.0,-1.0,0.0,unknown,no
35.0,management,single,tertiary,no,71.0,yes,no,unknown,21,may,,,-1.0,0.0,unknown,no
30.0,management,single,tertiary,no,940.0,no,no,cellular,8,aug,131.0,2.0,-1.0,0.0,unknown,no
25.0,technician,single,secondary,no,-80.0,yes,yes,unknown,3,jun,89.0,1.0,-1.0,0.0,unknown,no
34.0,technician,married,secondary,no,0.0,yes,no,cellular,29,aug,116.0,4.0,-1.0,0.0,unknown,no
52.0,unknown,married,unknown,no,1317.0,no,no,unknown,12,jun,58.0,1.0,-1.0,0.0,unknown,no
39.0,admin.,married,secondary,no,179.0,no,no,unknown,6,sep,36.0,1.0,-1.0,0.0,unknown,no
34.0,management,married,secondary,no,1007.0,yes,no,cellular,21,jul,240.0,2.0,-1.0,0.0,unknown,no
34.0,management,single,secondary,no,0.0,no,no,cellular,22,aug,132.0,4.0,-1.0,0.0,unknown,no
30.0,services,married,secondary,no,1286.0,yes,yes,cellular,17,jul,544.0,1.0,-1.0,0.0,unknown,no
33.0,services,married,secondary,no,804.0,yes,yes,unknown,8,may,266.0,1.0,-1.0,0.0,unknown,no
30.0,student,single,secondary,no,4.0,no,no,cellular,4,feb,443.0,2.0,-1.0,0.0,unknown,no
51.0,blue-collar,married,primary,no,0.0,yes,no,cellular,10,jul,324.0,1.0,-1.0,0.0,unknown,no
36.0,services,single,secondary,no,417.0,yes,no,cellular,6,feb,15.0,,,,failure,no
48.0,blue-collar,married,primary,no,1678.0,no,no,cellular,28,jan,263.0,2.0,-1.0,0.0,unknown,no
37.0,services,divorced,secondary,no,532.0,yes,no,unknown,11,jun,199.0,1.0,-1.0,0.0,unknown,no
58.0,management,married,secondary,no,407.0,yes,no,cellular,29,jul,145.0,2.0,-1.0,0.0,unknown,no
56.0,management,divorced,tertiary,no,659.0,no,yes,cellular,2,jun,56.0,1.0,-1.0,0.0,unknown,no
34.0,blue-collar,married,secondary,no,393.0,yes,no,cellular,5,may,11.0,,-1.0,0.0,unknown,no
33.0,admin.,divorced,secondary,no,661.0,yes,no,cellular,18,nov,411.0,1.0,,,other,no
26.0,services,single,secondary,no,0.0,no,no,cellular,29,jul,165.0,,-1.0,0.0,unknown,no
40.0,management,single,unknown,no,838.0,yes,no,unknown,12,may,619.0,3.0,-1.0,0.0,unknown,no
35.0,services,married,secondary,no,195.0,yes,no,cellular,17,apr,203.0,1.0,-1.0,0.0,unknown,no
45.0,entrepreneur,married,secondary,no,68.0,yes,no,unknown,7,may,254.0,1.0,-1.0,0.0,unknown,no
37.0,technician,single,secondary,no,-242.0,yes,no,cellular,13,aug,,6.0,-1.0,0.0,unknown,yes
35.0,management,divorced,tertiary,no,321.0,yes,no,unknown,9,may,189.0,1.0,-1.0,0.0,unknown,no
43.0,services,single,secondary,no,3403.0,yes,no,cellular,12,nov,,2.0,,,success,yes
28.0,blue-collar,married,secondary,no,8.0,yes,no,cellular,15,may,196.0,1.0,-1.0,0.0,unknown,no
32.0,blue-collar,divorced,secondary,no,739.0,yes,no,unknown,9,may,171.0,1.0,-1.0,0.0,unknown,no
26.0,unemployed,single,secondary,no,622.0,no,no,cellular,28,jan,,2.0,-1.0,0.0,unknown,yes
35.0,services,married,secondary,no,152.0,yes,no,unknown,2,jun,563.0,1.0,-1.0,0.0,unknown,yes
35.0,technician,single,secondary,no,2.0,no,no,cellular,11,aug,239.0,4.0,-1.0,0.0,unknown,no
39.0,blue-collar,married,secondary,no,1439.0,yes,no,telephone,28,jul,73.0,6.0,-1.0,0.0,unknown,no
42.0,blue-collar,divorced,secondary,no,1491.0,yes,no,cellular,6,may,203.0,2.0,,,failure,no
32.0,technician,single,secondary,no,,yes,no,cellular,6,may,158.0,1.0,,,success,no
30.0,unemployed,married,secondary,no,1210.0,no,no,cellular,9,jul,100.0,4.0,-1.0,0.0,unknown,no
26.0,management,single,tertiary,no,122.0,no,yes,cellular,8,jul,160.0,1.0,-1.0,0.0,unknown,no
30.0,student,single,secondary,no,0.0,yes,no,cellular,19,nov,661.0,1.0,-1.0,0.0,unknown,no
32.0,management,married,tertiary,no,62.0,yes,no,cellular,14,may,166.0,1.0,-1.0,0.0,unknown,no
47.0,services,married,secondary,no,3333.0,yes,yes,cellular,29,jul,114.0,2.0,-1.0,0.0,unknown,no
33.0,technician,married,tertiary,no,,yes,no,unknown,29,may,58.0,1.0,-1.0,0.0,unknown,no
57.0,blue-collar,married,primary,no,23.0,yes,no,telephone,31,jul,25.0,,-1.0,0.0,unknown,no
35.0,admin.,married,secondary,no,0.0,yes,no,cellular,7,may,121.0,2.0,-1.0,0.0,unknown,no
53.0,technician,married,tertiary,no,,no,yes,unknown,16,jun,226.0,4.0,-1.0,0.0,unknown,no
